booking_id,customer_id,trip_id,booking_date,booking_amount,booking_status
B004616,C004948,T000048,2026-04-14,4359.41,Confirmed
B004617,C000628,T000023,2026-05-27,4539.01,Pending
B004618,C003798,T000020,2026-07-14,3245.69,Confirmed
B004619,C002045,T000013,2025-12-05,2742.2,Cancelled
B004620,C003553,T000047,2026-03-05,3707.78,Confirmed
B004621,C004980,T000044,2026-04-15,3239.84,Confirmed
B004622,C002342,T000041,2026-10-14,4926.54,Confirmed
B004623,C003215,T000032,2026-03-30,1355.4,Cancelled
B004624,C000250,T000026,2025-12-24,2520.7,Confirmed
B004625,C002926,T000050,2026-05-29,4632.08,Confirmed
B004626,C000975,T000014,2026-11-09,4616.32,Confirmed
B004627,C001326,T000036,2026-04-23,2729.06,Confirmed
B004628,C000984,T000008,2025-11-01,1106.64,Confirmed
B004629,C000889,T000040,2026-03-20,4167.31,Confirmed
B004630,C002938,T000022,2026-03-29,3133.24,Confirmed
B004631,C002118,T000022,2026-02-09,3979.25,Cancelled
B004632,C002673,T000016,2026-04-29,2581.36,Pending
B004633,C004971,T000027,2026-07-26,1417.48,Confirmed
B004634,C001327,T000010,2026-06-16,607.95,Confirmed
B004635,C000471,T000025,2026-10-03,3016.12,Cancelled
B004636,C001988,T000031,2026-02-12,1224.71,Confirmed
B004637,C000091,T000021,2026-08-07,1342.12,Confirmed
B004638,C000530,T000027,2026-08-26,2463.38,Confirmed
B004639,C004757,T000017,2026-03-16,2489.35,Confirmed
B004640,C004060,T000033,2026-02-12,1734.74,Cancelled
B004641,C004835,T000031,2025-11-15,1093.65,Pending
B004642,C002774,T000050,2026-08-24,4752.29,Pending
B004643,C004968,T000042,2026-01-22,1092.38,Cancelled
B004644,C001687,T000026,2025-09-15,2078.48,Cancelled
B004645,C000192,T000021,2026-07-05,1871.91,Confirmed
B004646,C001987,T000036,2026-06-10,4398.52,Cancelled
B004647,C003624,T000001,2025-11-06,2345.28,Confirmed
B004648,C002186,T000004,2025-11-01,1058.2,Confirmed
B004649,C004441,T000004,2026-03-23,546.17,Confirmed
B004650,C001009,T000026,2026-01-14,3748.77,Confirmed
B004651,C003784,T000004,2026-02-15,3715.25,Confirmed
B004652,C004299,T000049,2025-11-05,2380.03,Confirmed
B004653,C004669,T000009,2026-04-09,1068.39,Confirmed
B004654,C004288,T000030,2025-08-26,2172.35,Confirmed
B004655,C002053,T000045,2025-11-15,3154.47,Cancelled
B004656,C003309,T000004,2025-12-01,3667.74,Cancelled
B004657,C001717,T000005,2025-12-11,852.08,Cancelled
B004658,C000311,T000045,2025-12-11,3003.38,Cancelled
B004659,C004539,T000023,2026-06-17,1742.56,Cancelled
B004660,C001261,T000016,2026-02-28,3277.7,Pending
B004661,C004966,T000022,2026-07-04,3416.63,Confirmed
B004662,C003933,T000037,2025-10-02,4597.72,Confirmed
B004663,C003269,T000008,2025-11-10,2346.7,Cancelled
B004664,C000585,T000048,2026-04-07,2919.16,Confirmed
B004665,C002800,T000033,2026-03-04,1706.97,Confirmed
B004666,C000360,T000038,2026-08-12,1789.51,Confirmed
B004667,C002867,T000043,2026-09-03,707.15,Confirmed
B004668,C002012,T000016,2026-01-25,1787.31,Confirmed
B004669,C004940,T000005,2026-02-14,787.23,Confirmed
B004670,C004007,T000016,2026-03-15,4837.62,Cancelled
B004671,C001626,T000007,2025-07-25,3309.18,Pending
B004672,C002765,T000001,2025-10-26,1279.17,Confirmed
B004673,C000891,T000009,2026-01-16,1025.45,Confirmed
B004674,C000732,T000018,2026-10-22,2165.55,Confirmed
B004675,C003962,T000045,2025-11-08,1884.41,Confirmed
B004676,C004702,T000047,2026-02-23,1756.65,Confirmed
B004677,C002505,T000003,2026-05-01,2606.88,Confirmed
B004678,C000615,T000024,2026-03-29,4607.93,Confirmed
B004679,C003807,T000028,2026-08-16,3056.23,Confirmed
B004680,C001720,T000010,2026-07-27,2845.54,Confirmed
B004681,C004770,T000009,2026-04-25,4129.47,Confirmed
B004682,C001588,T000013,2025-12-23,518.11,Confirmed
B004683,C001612,T000048,2026-06-02,1388.24,Confirmed
B004684,C000897,T000035,2026-02-18,2732.84,Confirmed
B004685,C000278,T000023,2026-07-02,3673.89,Confirmed
B004686,C004648,T000047,2026-03-10,2682.63,Confirmed
B004687,C001637,T000017,2026-05-06,1236.72,Confirmed
B004688,C002159,T000046,2026-08-23,4684.92,Confirmed
B004689,C002433,T000007,2025-08-08,1978.99,Cancelled
B004690,C003905,T000016,2025-11-13,4046.97,Confirmed
B004691,C004857,T000040,2026-07-24,4511.36,Confirmed
B004692,C003263,T000036,2026-04-06,2059.02,Confirmed
B004693,C001450,T000020,2026-06-26,4303.9,Confirmed
B004694,C004501,T000024,2026-05-07,3698.48,Confirmed
B004695,C001233,T000047,2026-03-15,4569.26,Confirmed
B004696,C004118,T000005,2026-01-13,1630.9,Confirmed
B004697,C000678,T000045,2025-12-02,4690.75,Confirmed
B004698,C002659,T000006,2026-04-13,793.88,Cancelled
B004699,C002029,T000028,2026-04-02,4071.52,Confirmed
B004700,C003759,T000005,2026-02-21,2460.49,Confirmed
B004701,C004625,T000049,2025-12-11,1300.5,Cancelled
B004702,C002038,T000039,2026-01-13,857.31,Confirmed
B004703,C002650,T000038,2026-11-20,2252.96,Cancelled
B004704,C000657,T000002,2026-09-12,2251.96,Pending
B004705,C000166,T000043,2026-06-04,1534.81,Cancelled
B004706,C004945,T000039,2026-02-02,1469.82,Confirmed
B004707,C004592,T000021,2026-05-03,2297.81,Confirmed
B004708,C000590,T000040,2026-07-16,2345.51,Confirmed
B004709,C004525,T000037,2026-01-20,2490.64,Confirmed
B004710,C002822,T000018,2026-06-26,4409.42,Cancelled
B004711,C004259,T000048,2026-09-17,3250.65,Confirmed
B004712,C001263,T000046,2026-07-30,591.95,Cancelled
B004713,C000072,T000012,2025-12-19,2835.95,Confirmed
B004714,C003517,T000017,2026-03-01,3931.03,Confirmed
B004715,C004751,T000037,2025-09-21,753.86,Confirmed
B004716,C003581,T000046,2026-09-12,2401.74,Confirmed
B004717,C000269,T000038,2026-10-18,2530.45,Confirmed
B004718,C001777,T000015,2025-12-31,4793.09,Confirmed
B004719,C002463,T000007,2025-09-26,2640.58,Confirmed
B004720,C001269,T000014,2026-12-02,3874.55,Confirmed
B004721,C001016,T000050,2026-09-11,1863.06,Confirmed
B004722,C002723,T000001,2025-11-07,4006.88,Confirmed
B004723,C001084,T000038,2026-11-19,1951.98,Confirmed
B004724,C004102,T000003,2026-05-11,2435.11,Confirmed
B004725,C000407,T000037,2025-10-19,2657.67,Confirmed
B004726,C003077,T000044,2026-04-13,4668.63,Confirmed
B004727,C000986,T000031,2025-12-23,740.54,Cancelled
B004728,C003604,T000043,2026-08-01,1385.9,Confirmed
B004729,C004486,T000013,2026-03-20,3675.84,Confirmed
B004730,C000710,T000048,2026-06-26,3099.1,Confirmed
B004731,C002619,T000018,2026-09-28,1631.89,Confirmed
B004732,C004850,T000017,2026-01-04,1801.4,Confirmed
B004733,C001412,T000017,2026-01-11,2152.89,Confirmed
B004734,C004622,T000011,2026-09-18,2526.56,Confirmed
B004735,C001486,T000020,2026-09-09,4181.12,Confirmed
B004736,C002951,T000010,2026-02-23,562.17,Confirmed
B004737,C004652,T000029,2026-10-21,4541.09,Confirmed
B004738,C002935,T000048,2026-08-21,2358.62,Confirmed
B004739,C004115,T000034,2026-08-27,1537.24,Pending
B004740,C004671,T000017,2026-05-01,2787.86,Cancelled
B004741,C001004,T000042,2025-12-15,3468.52,Confirmed
B004742,C002467,T000013,2025-11-24,701.38,Confirmed
B004743,C002467,T000044,2026-04-10,3721.0,Confirmed
B004744,C001939,T000047,2026-04-07,3923.43,Confirmed
B004745,C001940,T000039,2025-09-15,1247.82,Confirmed
B004746,C001636,T000027,2026-03-24,1255.47,Confirmed
B004747,C001699,T000026,2025-09-25,1417.03,Confirmed
B004748,C004528,T000028,2026-04-06,4084.83,Confirmed
B004749,C002092,T000013,2025-11-16,1724.01,Confirmed
B004750,C001896,T000012,2025-10-08,4081.71,Confirmed
B004751,C004241,T000044,2026-01-11,2932.36,Confirmed
B004752,C003399,T000028,2026-03-09,3952.27,Confirmed
B004753,C001074,T000002,2026-10-03,2991.53,Confirmed
B004754,C002403,T000037,2025-10-29,2010.96,Pending
B004755,C004896,T000034,2026-04-01,4598.21,Pending
B004756,C003213,T000023,2026-07-04,3718.83,Confirmed
B004757,C004038,T000045,2025-12-17,2678.25,Cancelled
B004758,C001152,T000029,2026-10-06,3368.43,Confirmed
B004759,C002446,T000035,2026-05-10,3271.3,Confirmed
B004760,C001957,T000011,2026-08-20,2111.52,Confirmed
B004761,C004559,T000048,2026-07-18,2406.97,Confirmed
B004762,C003908,T000033,2026-03-06,1932.16,Confirmed
B004763,C000808,T000011,2026-11-12,4997.83,Confirmed
B004764,C000187,T000009,2025-12-21,3110.29,Confirmed
B004765,C004828,T000014,2026-10-04,914.25,Confirmed
B004766,C004525,T000009,2026-04-16,2835.98,Pending
B004767,C001308,T000039,2025-11-08,724.83,Confirmed
B004768,C002285,T000048,2026-07-29,1798.93,Pending
B004769,C004867,T000003,2026-06-01,2506.83,Confirmed
B004770,C000758,T000029,2026-06-26,2904.22,Pending
B004771,C004232,T000019,2026-05-26,4892.82,Cancelled
B004772,C004888,T000036,2026-05-14,4920.0,Confirmed
B004773,C003855,T000032,2026-03-02,941.31,Confirmed
B004774,C004267,T000007,2025-10-04,2921.6,Confirmed
B004775,C002207,T000028,2026-03-10,4176.99,Pending
B004776,C003559,T000044,2025-11-30,1569.71,Confirmed
B004777,C001581,T000018,2026-07-25,3877.53,Confirmed
B004778,C000962,T000005,2025-10-22,4453.79,Confirmed
B004779,C003848,T000023,2026-04-07,3481.19,Pending
B004780,C003576,T000022,2026-02-13,1974.67,Confirmed
B004781,C000876,T000026,2025-09-02,4654.1,Confirmed
B004782,C002419,T000042,2026-01-19,4475.84,Confirmed
B004783,C004199,T000012,2026-01-11,3721.21,Confirmed
B004784,C001002,T000040,2026-06-10,2136.51,Confirmed
B004785,C003385,T000019,2026-07-17,4063.53,Confirmed
B004786,C004067,T000047,2026-05-20,1922.49,Confirmed
B004787,C002846,T000001,2025-12-17,1638.29,Confirmed
B004788,C001482,T000003,2026-07-09,2817.56,Confirmed
B004789,C003302,T000027,2026-08-21,4987.11,Confirmed
B004790,C000658,T000018,2026-10-28,4119.45,Confirmed
B004791,C002781,T000050,2026-07-21,3784.07,Confirmed
B004792,C000423,T000030,2025-09-20,2534.06,Confirmed
B004793,C003682,T000002,2026-09-22,1903.78,Confirmed
B004794,C004267,T000005,2026-01-18,4351.55,Confirmed
B004795,C002711,T000029,2026-09-05,3054.8,Confirmed
B004796,C000453,T000033,2026-02-15,4159.65,Confirmed
B004797,C002398,T000042,2026-04-18,2694.89,Confirmed
B004798,C001976,T000020,2026-11-22,3892.81,Confirmed
B004799,C001658,T000030,2025-08-30,4404.83,Cancelled
B004800,C002542,T000042,2025-12-10,2261.26,Confirmed
B004801,C003076,T000005,2026-02-09,561.06,Confirmed
B004802,C003165,T000050,2026-09-30,1647.17,Confirmed
B004803,C002967,T000021,2026-08-06,4617.12,Confirmed
B004804,C002054,T000015,2025-12-08,3593.94,Confirmed
B004805,C000288,T000020,2026-09-16,3817.48,Pending
B004806,C003218,T000008,2025-10-19,1963.8,Confirmed
B004807,C003855,T000049,2025-12-24,3655.73,Confirmed
B004808,C001448,T000031,2026-01-12,3408.27,Confirmed
B004809,C000608,T000012,2025-11-01,1302.68,Confirmed
B004810,C004553,T000021,2026-06-08,4859.11,Confirmed
B004811,C001765,T000030,2026-01-26,2093.12,Cancelled
B004812,C001226,T000027,2026-07-13,1981.79,Confirmed
B004813,C001236,T000044,2026-01-11,2161.23,Confirmed
B004814,C001030,T000026,2025-09-29,912.74,Confirmed
B004815,C002672,T000033,2026-01-23,3312.34,Pending
B004816,C003963,T000026,2025-09-02,1573.81,Confirmed
B004817,C004543,T000026,2025-08-11,4114.91,Confirmed
B004818,C004931,T000036,2026-04-02,2273.7,Confirmed
B004819,C003178,T000040,2026-06-07,2563.51,Confirmed
B004820,C003723,T000001,2026-02-21,3408.9,Confirmed
B004821,C004907,T000015,2026-05-08,3928.42,Pending
B004822,C001476,T000050,2026-07-30,1540.02,Confirmed
B004823,C002897,T000001,2025-10-16,4848.32,Confirmed
B004824,C000809,T000011,2026-06-27,3300.45,Confirmed
B004825,C000979,T000002,2026-10-02,525.37,Confirmed
B004826,C002464,T000001,2026-01-14,2370.3,Confirmed
B004827,C000726,T000031,2026-01-03,2465.68,Cancelled
B004828,C002502,T000044,2026-04-14,4141.24,Pending
B004829,C003363,T000016,2025-11-20,1873.13,Confirmed
B004830,C001217,T000022,2026-03-06,1990.52,Pending
B004831,C004052,T000042,2025-11-22,817.22,Confirmed
B004832,C002198,T000018,2026-08-23,1775.96,Confirmed
B004833,C002807,T000047,2026-04-15,3726.33,Cancelled
B004834,C000779,T000017,2026-04-15,3356.41,Confirmed
B004835,C000973,T000030,2025-12-11,866.27,Cancelled
B004836,C002811,T000010,2026-03-22,1016.12,Confirmed
B004837,C002124,T000035,2026-02-18,2196.17,Pending
B004838,C000599,T000021,2026-06-15,3846.91,Cancelled
B004839,C003342,T000016,2026-03-07,4248.13,Confirmed
B004840,C000225,T000006,2026-05-15,565.81,Pending
B004841,C000841,T000003,2026-05-12,1980.55,Pending
B004842,C001815,T000041,2026-10-05,2409.18,Confirmed
B004843,C004810,T000043,2026-08-01,4600.1,Confirmed
B004844,C001107,T000021,2026-09-20,2756.33,Cancelled
B004845,C000125,T000013,2025-10-13,1713.65,Cancelled
B004846,C003247,T000018,2026-10-11,2255.21,Confirmed
B004847,C002932,T000024,2026-01-20,2463.95,Confirmed
B004848,C004126,T000027,2026-06-30,3514.98,Pending
B004849,C002972,T000004,2026-01-21,684.9,Confirmed
B004850,C002018,T000022,2026-01-19,2252.53,Cancelled
B004851,C002416,T000024,2026-01-30,3409.5,Confirmed
B004852,C004591,T000040,2026-04-02,1774.95,Confirmed
B004853,C003097,T000045,2025-10-04,3162.88,Confirmed
B004854,C001610,T000010,2026-03-21,2107.76,Cancelled
B004855,C000718,T000002,2026-07-31,3914.24,Confirmed
B004856,C003562,T000040,2026-04-21,772.69,Confirmed
B004857,C001017,T000006,2026-06-11,4630.83,Confirmed
B004858,C003566,T000048,2026-05-22,1272.26,Confirmed
B004859,C004702,T000018,2026-06-28,1213.46,Confirmed
B004860,C004471,T000017,2025-12-17,4282.89,Confirmed
B004861,C001961,T000038,2026-12-13,4411.77,Confirmed
B004862,C001049,T000045,2025-12-24,918.38,Confirmed
B004863,C001358,T000023,2026-06-09,4589.24,Confirmed
B004864,C003427,T000046,2026-07-17,1729.84,Confirmed
B004865,C000116,T000030,2025-12-17,3283.8,Confirmed
B004866,C002096,T000021,2026-07-18,808.67,Cancelled
B004867,C001802,T000010,2026-03-19,2212.97,Confirmed
B004868,C002147,T000043,2026-05-23,2528.26,Confirmed
B004869,C001621,T000013,2025-11-27,3199.22,Confirmed
B004870,C004781,T000012,2026-02-06,2863.72,Confirmed
B004871,C002951,T000009,2026-03-21,2576.72,Confirmed
B004872,C003793,T000004,2026-01-14,4818.38,Confirmed
B004873,C002942,T000039,2025-10-23,1332.6,Confirmed
B004874,C004906,T000024,2026-03-24,1210.97,Confirmed
B004875,C000978,T000034,2026-07-16,3710.39,Confirmed
B004876,C003067,T000039,2025-11-07,835.48,Cancelled
B004877,C000784,T000041,2026-06-04,2673.01,Confirmed
B004878,C000241,T000005,2026-02-06,2678.24,Cancelled
B004879,C001554,T000015,2025-12-13,1895.11,Confirmed
B004880,C004579,T000050,2026-07-24,4687.0,Confirmed
B004881,C001013,T000004,2026-01-28,1771.45,Confirmed
B004882,C000187,T000039,2025-10-22,1797.99,Confirmed
B004883,C001882,T000008,2026-01-12,1554.35,Confirmed
B004884,C004587,T000049,2025-12-25,1156.05,Confirmed
B004885,C000431,T000045,2025-10-18,2138.05,Cancelled
B004886,C000239,T000024,2026-03-20,3563.99,Confirmed
B004887,C002346,T000028,2026-04-01,3839.73,Confirmed
B004888,C000076,T000043,2026-07-04,4160.39,Confirmed
B004889,C001357,T000027,2026-04-18,1388.95,Confirmed
B004890,C004923,T000001,2025-11-04,660.35,Confirmed
B004891,C002331,T000034,2026-07-31,4886.09,Pending
B004892,C004687,T000017,2026-01-02,564.5,Confirmed
B004893,C001903,T000037,2025-12-12,4823.05,Confirmed
B004894,C004014,T000038,2026-08-08,4229.66,Confirmed
B004895,C004671,T000026,2025-12-16,4604.34,Confirmed
B004896,C004988,T000024,2026-04-29,2242.34,Confirmed
B004897,C002060,T000039,2026-02-08,1387.41,Cancelled
B004898,C000141,T000021,2026-09-19,3229.09,Cancelled
B004899,C001790,T000030,2026-01-23,3835.63,Pending
B004900,C003627,T000047,2026-02-05,1088.87,Confirmed
B004901,C000017,T000048,2026-08-12,4089.3,Confirmed
B004902,C004349,T000013,2026-02-01,1438.67,Pending
B004903,C000465,T000037,2025-11-27,2712.55,Pending
B004904,C004472,T000003,2026-09-13,4354.17,Cancelled
B004905,C001828,T000032,2026-04-03,1370.41,Cancelled
B004906,C003029,T000035,2026-04-04,1588.48,Confirmed
B004907,C000520,T000019,2026-08-16,782.47,Confirmed
B004908,C000090,T000014,2026-08-02,1159.76,Confirmed
B004909,C004816,T000048,2026-07-27,1159.37,Confirmed
B004910,C002852,T000022,2026-04-12,1415.42,Confirmed
B004911,C002844,T000017,2026-01-24,1787.9,Cancelled
B004912,C004726,T000004,2026-01-23,4167.43,Cancelled
B004913,C001885,T000045,2025-12-30,4620.94,Confirmed
B004914,C004172,T000040,2026-07-28,2328.26,Confirmed
B004915,C000926,T000019,2026-04-02,1076.94,Confirmed
B004916,C003735,T000037,2025-10-18,1507.14,Confirmed
B004917,C000970,T000002,2026-11-04,3812.93,Confirmed
B004918,C001095,T000015,2026-04-13,3548.41,Confirmed
B004919,C003196,T000002,2026-09-04,4852.43,Confirmed
B004920,C001405,T000011,2026-07-25,565.2,Confirmed
B004921,C003365,T000045,2025-11-23,3878.41,Confirmed
B004922,C004291,T000023,2026-09-08,2776.07,Cancelled
B004923,C003983,T000010,2026-04-04,4562.12,Confirmed
B004924,C004324,T000003,2026-09-14,3092.75,Cancelled
B004925,C004014,T000005,2025-11-05,2510.0,Confirmed
B004926,C004557,T000003,2026-08-11,3496.33,Confirmed
B004927,C004714,T000038,2026-10-08,4250.86,Confirmed
B004928,C003093,T000013,2026-01-24,1771.24,Pending
B004929,C004160,T000042,2026-01-14,983.87,Confirmed
B004930,C002075,T000019,2026-08-24,2448.58,Confirmed
B004931,C000285,T000040,2026-06-18,1465.34,Cancelled
B004932,C004934,T000050,2026-09-14,2432.94,Cancelled
B004933,C004927,T000035,2026-01-11,4959.72,Confirmed
B004934,C001188,T000024,2026-05-29,3083.55,Confirmed
B004935,C003970,T000024,2026-02-01,3621.2,Pending
B004936,C002966,T000017,2026-04-21,3550.68,Confirmed
B004937,C004320,T000040,2026-08-11,4193.15,Cancelled
B004938,C000784,T000010,2026-07-14,4748.58,Confirmed
B004939,C000950,T000002,2026-06-25,3464.68,Confirmed
B004940,C003940,T000044,2026-03-07,2642.43,Confirmed
B004941,C000045,T000023,2026-09-23,1930.24,Confirmed
B004942,C001811,T000006,2026-03-03,2121.23,Cancelled
B004943,C004567,T000002,2026-09-10,2005.16,Pending
B004944,C002082,T000021,2026-06-30,1960.09,Cancelled
B004945,C003499,T000035,2026-06-17,3625.81,Pending
B004946,C000830,T000049,2025-12-15,3144.69,Confirmed
B004947,C001910,T000029,2026-06-22,1408.98,Cancelled
B004948,C002582,T000007,2025-11-23,4863.32,Confirmed
B004949,C000692,T000029,2026-09-19,2424.76,Confirmed
B004950,C004020,T000037,2025-11-13,3047.39,Confirmed
B004951,C000932,T000023,2026-04-07,3661.7,Confirmed
B004952,C004937,T000033,2026-03-25,3261.55,Pending
B004953,C003407,T000008,2025-12-30,1899.73,Confirmed
B004954,C000148,T000012,2025-10-31,4089.68,Pending
B004955,C001033,T000046,2026-09-21,995.69,Confirmed
B004956,C001312,T000048,2026-05-11,3060.48,Cancelled
B004957,C000388,T000010,2026-07-02,1729.93,Cancelled
B004958,C003122,T000015,2026-05-23,3270.93,Confirmed
B004959,C001874,T000024,2026-02-24,1480.97,Confirmed
B004960,C003589,T000026,2025-11-30,3974.9,Cancelled
B004961,C000916,T000047,2026-06-05,1523.91,Confirmed
B004962,C001879,T000042,2026-03-04,4506.76,Confirmed
B004963,C003749,T000039,2025-11-26,4377.0,Confirmed
B004964,C000278,T000003,2026-05-12,2130.77,Confirmed
B004965,C001978,T000002,2026-07-24,2236.19,Confirmed
B004966,C001860,T000006,2026-04-13,3656.77,Confirmed
B004967,C003037,T000021,2026-08-13,906.68,Pending
B004968,C003372,T000009,2026-04-01,864.14,Confirmed
B004969,C004714,T000010,2026-06-14,1113.46,Cancelled
B004970,C002183,T000036,2026-01-16,3031.14,Confirmed
B004971,C004676,T000003,2026-04-17,1170.51,Pending
B004972,C001171,T000041,2026-10-27,1749.28,Confirmed
B004973,C000490,T000024,2026-03-10,3411.1,Confirmed
B004974,C002526,T000022,2026-01-15,570.31,Cancelled
B004975,C001183,T000049,2025-10-19,1311.06,Confirmed
B004976,C004480,T000014,2026-12-01,4684.69,Confirmed
B004977,C004259,T000042,2026-01-23,3486.1,Confirmed
B004978,C002489,T000045,2025-07-29,1874.98,Confirmed
B004979,C001877,T000044,2026-04-19,703.87,Confirmed
B004980,C002463,T000027,2026-06-17,3137.22,Confirmed
B004981,C001631,T000033,2026-02-12,1502.9,Confirmed
B004982,C000288,T000022,2026-03-29,4820.79,Confirmed
B004983,C004283,T000029,2026-08-06,3591.32,Confirmed
B004984,C001908,T000019,2026-04-10,4883.56,Confirmed
B004985,C001162,T000019,2026-08-23,4320.05,Confirmed
B004986,C000130,T000006,2026-01-27,2673.62,Confirmed
B004987,C002364,T000045,2025-11-26,3513.03,Confirmed
B004988,C000144,T000019,2026-08-30,4154.48,Confirmed
B004989,C000016,T000013,2025-11-06,3101.8,Confirmed
B004990,C000245,T000026,2025-11-19,776.69,Pending
B004991,C000927,T000022,2026-01-24,2617.01,Confirmed
B004992,C003179,T000021,2026-07-12,1087.58,Confirmed
B004993,C002177,T000036,2026-03-03,3716.81,Confirmed
B004994,C000887,T000002,2026-06-21,3562.83,Pending
B004995,C000341,T000047,2026-01-22,4968.09,Confirmed
B004996,C002052,T000044,2026-04-06,3329.64,Confirmed
B004997,C003399,T000030,2025-12-28,4100.62,Confirmed
B004998,C003951,T000027,2026-04-28,1707.3,Cancelled
B004999,C000306,T000007,2025-08-19,2030.11,Confirmed
B005000,C000908,T000020,2026-10-03,4626.61,Confirmed
B005001,C002655,T000050,2026-08-11,3898.37,Pending
